FeatureID	FeatureType	FeatureName	GenomeID	Genome	VersionName	ContigName	Strand	PartCount	PartNumber	Left End	Right End	
ABE-0285409	repeat_region		MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	899696	899793	
ABE-0002927	CDS	artJ	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	899844	900575	
ABE-0285410	repeat_region		MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	900749	900835	
ABE-0002931	CDS	artM	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	900866	901534	
ABE-0002933	CDS	artQ	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	901534	902250	
ABE-0002937	CDS	artI	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	902257	902988	
ABE-0002939	CDS	artP	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	903006	903734	
ABE-0002941	CDS	ybjP	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	903952	904467	
ABE-0002945	CDS	ybjQ	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	904593	904916	
ABE-0002947	CDS	amiD	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	904913	905743	
ABE-0002949	CDS	ybjS	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	905740	906753	
ABE-0002951	CDS	ybjT	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	906852	908282	
ABE-0002954	CDS	ltaE	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	908293	909294	
ABE-0002958	CDS	poxB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	909331	911049	
ABE-0285411	repeat_region		MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	911147	911172	
ABE-0002960	CDS	hcr	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	911182	912150	
ABE-0002962	CDS	hcp	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	912162	913814	
ABE-0002966	CDS	lysO	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	913958	914857	
ABE-0002976	CDS	aqpZ	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	915352	916047	
ABE-0002980	CDS	ybjD	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	916473	918131	
ABE-0002982	CDS	ybjX	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	918128	919120	
ABE-0002986	CDS	macA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	919235	920350	
ABE-0002989	CDS	macB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	920347	922293	
ABE-0002991	CDS	cspD	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	922366	922590	
ABE-0285824	CDS	yljB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	922740	922814	
ABE-0002998	CDS	clpS	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	922913	923233	
ABE-0003001	CDS	clpA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	923264	925540	
ABE-0003003	tRNA	serW	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	925884	925971	
ABE-0003005	CDS	infA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	926225	926443	
ABE-0003009	CDS	aat	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	926728	927432	
ABE-0003012	CDS	cydC	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	927474	929195	
ABE-0003015	CDS	cydD	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	929196	930962	
ABE-0003018	CDS	trxB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	931085	932050	
ABE-0003023	CDS	lrp	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	932595	933089	
ABE-0003027	CDS	ftsK	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	933224	937213	
ABE-0285412	repeat_region		MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	937224	937259	
ABE-0003031	CDS	lolA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	937372	937983	
ABE-0003034	CDS	rarA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	937994	939337	
ABE-0003038	CDS	serS	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	939428	940720	
ABE-0003044	CDS	dmsA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	940959	943403	
ABE-0003046	CDS	dmsB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	943414	944031	
ABE-0003048	CDS	dmsC	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	944033	944896	
ABE-0003050	CDS	ycaC	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	944931	945557	
ABE-0003056	CDS	ycaD	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	945871	947019	
ABE-0003058	CDS	ycaM	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	947229	948659	
ABE-0003060	CDS	ycaN	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	948660	949568	
ABE-0003065	CDS	ycaK	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	949668	950258	
ABE-0003068	CDS	pflA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	950340	951080	
ABE-0003071	CDS	pflB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	951272	953554	
ABE-0003073	CDS	focA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	953609	954466	
ABE-0003081	CDS	ycaO	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	954872	956632	
ABE-0003089	CDS	ycaP	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	956762	957454	
ABE-0003093	CDS	serC	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	957653	958741	
ABE-0003095	CDS	aroA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	958812	960095	
ABE-0003098	CDS	ycaL	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	960264	961028	
ABE-0003101	CDS	cmk	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	961201	961884	
ABE-0003104	CDS	rpsA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	961995	963668	
ABE-0003107	CDS	ihfB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	963828	964112	
ABE-0003111	CDS	ycaI	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	964320	966584	
ABE-0003113	CDS	msbA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	966621	968369	
ABE-0003115	CDS	lpxK	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	968366	969352	
ABE-0003117	CDS	ycaQ	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	969389	970621	
ABE-0003120	CDS	ycaR	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	970673	970855	
ABE-0003122	CDS	kdsB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	970852	971598	
ABE-0003125	CDS	ycbJ	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	971752	972645	
ABE-0003127	CDS	elyC	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	972622	973401	
ABE-0003131	CDS	cmoM	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	973537	974322	
ABE-0003134	CDS	mukF	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	974319	975641	
ABE-0003136	CDS	mukE	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	975622	976326	
ABE-0003138	CDS	mukB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	976326	980786	
ABE-0003142	CDS	ldtD	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	981047	982894	
ABE-0003145	CDS	mepK	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	983075	983623	
ABE-0003147	CDS	gloC	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	983650	984297	
ABE-0285413	repeat_region		MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	984361	984458	
ABE-0003150	CDS	aspC	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	984519	985709	
ABE-0003153	CDS	ompF	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	985894	986982	
ABE-0003162	CDS	asnS	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	987585	988985	
ABE-0003167	CDS	pncB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	989154	990356	
ABE-0003171	CDS	pepN	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	990622	993234	
ABE-0003173	CDS	ssuB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	993277	994044	
ABE-0003175	CDS	ssuC	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	994041	994832	
ABE-0003178	CDS	ssuD	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	994843	995988	
ABE-0003180	CDS	ssuA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	995985	996944	
ABE-0003182	CDS	ssuE	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	996937	997512	
ABE-0003185	CDS	elfA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	997868	998407	
ABE-0003187	CDS	elfD	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	998490	999191	
ABE-0003189	CDS	elfC	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	999216	1001816	
ABE-0003191	CDS	elfG	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1001807	1002877	
ABE-0003193	CDS	ycbU	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1002889	1003431	
ABE-0003195	CDS	ycbV	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1003439	1003954	
ABE-0003197	CDS	ycbF	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1003947	1004657	
ABE-0003201	CDS	pyrD	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1004768	1005778	
ABE-0003204	CDS	zapC	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1005952	1006494	
ABE-0003206	CDS	ycbX	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	1006491	1007600	
ABE-0003211	CDS	rlmL	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1007844	1009952	
ABE-0003213	CDS	uup	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1009964	1011871	
ABE-0285414	repeat_region		MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1011919	1011947	
ABE-0003219	CDS	pqiA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1012001	1013254	
ABE-0003221	CDS	pqiB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1013259	1014899	
ABE-0003223	CDS	pqiC	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1014896	1015459	
ABE-0003227	CDS	rmf	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1015715	1015882	
ABE-0003229	CDS	fabA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	1015952	1016470	
ABE-0003233	CDS	ycbZ	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	1016539	1018299	
ABE-0003238	CDS	matP	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1018485	1018937	
ABE-0003240	CDS	ompA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	1019013	1020053	
ABE-0003244	CDS	sulA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	1020410	1020919	
ABE-0003249	CDS	sxy	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1021138	1021767	
ABE-0003251	CDS	yccS	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	1021730	1023883	
ABE-0003253	CDS	yccF	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	1023902	1024348	
ABE-0003257	CDS	helD	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1024471	1026525	
ABE-0003259	CDS	mgsA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	1026557	1027015	
ABE-0003262	CDS	yccT	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	1027111	1027773	
ABE-0003267	CDS	yccU	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1027946	1028359	
ABE-0285415	repeat_region		MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1028366	1028389	
ABE-0003269	CDS	hspQ	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	1028404	1028721	
ABE-0003272	CDS	rlmI	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	1028779	1029969	
ABE-0003276	CDS	yccX	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1030064	1030342	
ABE-0003278	CDS	tusE	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	1030339	1030668	
ABE-0003280	CDS	yccA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	1030759	1031418	
ABE-0003283	tRNA	serT	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	1031625	1031712	
ABE-0003286	CDS	hyaA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1032139	1033257	
ABE-0003288	CDS	hyaB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1033254	1035047	
ABE-0003290	CDS	hyaC	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1035066	1035773	
ABE-0003292	CDS	hyaD	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1035770	1036357	
ABE-0003294	CDS	hyaE	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1036354	1036752	
ABE-0003296	CDS	hyaF	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1036749	1037606	
ABE-0003300	CDS	appC	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1037740	1039284	
ABE-0003302	CDS	appB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1039296	1040432	
ABE-0285178	CDS	appX	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1040445	1040537	
ABE-0285416	repeat_region		MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1040543	1040578	
ABE-0003305	CDS	appA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1040617	1041915	
ABE-0285417	repeat_region		MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1041985	1042018	
ABE-0003309	CDS	etk	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	1042030	1044210	
ABE-0003312	CDS	etp	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	1044230	1044676	
ABE-0003317	CDS	gfcE	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	1044664	1045803	
ABE-0003319	CDS	gfcD	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	1045849	1047945	
ABE-0003321	CDS	gfcC	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	1047945	1048691	
ABE-0003323	CDS	gfcB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	1048688	1049332	
ABE-0003325	CDS	gfcA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	1049439	1049744	
ABE-0003326	mobile_element		MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1049778	1050545	
ABE-0285037	CDS	insA-4	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1049833	1050108	
ABE-0003338	CDS	insB-4	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1050027	1050530	
ABE-0003341	CDS	cspH	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	1050963	1051175	
ABE-0003346	CDS	cspG	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1051461	1051673	
ABE-0285737	CDS	ymcF	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1051684	1051872	
ABE-0003349	CDS	ymcE	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1051847	1052077	
ABE-0285038	CDS	gnsA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1052067	1052240	
ABE-0003351	CDS	yccM	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	1052289	1053362	
ABE-0003354	CDS	torS	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	1053434	1056178	
ABE-0003360	CDS	torT	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1056261	1057289	
ABE-0003362	CDS	torR	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	1057262	1057954	
ABE-0003370	CDS	torC	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1058084	1059256	
ABE-0003372	CDS	torA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1059256	1061802	
ABE-0003374	CDS	torD	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1061799	1062398	
ABE-0285418	repeat_region		MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1062407	1062540	
ABE-0003377	CDS	cbpM	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	1062550	1062855	
ABE-0003379	CDS	cbpA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	1062855	1063775	
ABE-0003384	CDS	yccE	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1064036	1065292	
ABE-0003388	CDS	agp	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1065585	1066826	
ABE-0003390	CDS	yccJ	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	1066864	1067091	
ABE-0003392	CDS	wrbA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	1067112	1067708	
ABE-0285039	CDS	ymdF	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1068081	1068254	
ABE-0285419	repeat_region		MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1068354	1068451	
ABE-0003401	CDS	rutG	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	1068511	1069839	
ABE-0003403	CDS	rutF	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	1069860	1070354	
ABE-0003407	CDS	rutE	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	1070365	1070955	
ABE-0003410	CDS	rutD	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	1070965	1071765	
ABE-0003412	CDS	rutC	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	1071773	1072159	
ABE-0003414	CDS	rutB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	1072171	1072863	
ABE-0003416	CDS	rutA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	1072863	1074011	
ABE-0003422	CDS	rutR	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1074242	1074880	
ABE-0285420	repeat_region		MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1074885	1074912	
ABE-0003424	CDS	putA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	1074920	1078882	
ABE-0285820	CDS	ymdG	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1079120	1079146	
ABE-0003433	CDS	putP	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1079305	1080813	
ABE-0285421	repeat_region		MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1081112	1081145	
ABE-0003441	CDSp	efeU_1	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1081356	1081466	
ABE-0285091	pseudogene	efeU	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1081356	1082185	
ABE-0003443	CDSp	efeU_2	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1081454	1082185	
ABE-0003448	CDS	efeO	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1082243	1083370	
ABE-0003451	CDS	efeB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1083376	1084647	
ABE-0285422	repeat_region		MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1084682	1084767	
ABE-0003458	CDS	phoH	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1084992	1086056	
ABE-0003460	CDS	pgaD	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	1086106	1086519	
ABE-0003464	CDS	pgaC	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	1086521	1087846	
ABE-0003467	CDS	pgaB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	1087839	1089857	
ABE-0003469	CDS	pgaA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	1089866	1092289	
ABE-0003472	CDS	dgcT	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1092876	1094234	
ABE-0003473	mobile_element		MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	1094245	1095502	
ABE-0003475	CDS	insF-4	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	1094275	1095141	
ABE-0003477	CDS	insE-4	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	1095138	1095437	
ABE-0003486	pseudogene	ymdE	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1095503	1095846	
ABE-0003489	CDS	ycdU	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1095843	1096829	
ABE-0003498	tRNA	serX	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	1097565	1097652	
ABE-0003503	CDS	ghrA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1097886	1098824	
ABE-0003508	CDS	ycdX	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1098879	1099616	
ABE-0003511	CDS	ycdY	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1099640	1100194	
ABE-0003514	CDS	ycdZ	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1100296	1100787	
ABE-0285423	repeat_region		MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1100821	1100839	
ABE-0003516	CDS	csgG	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	1100851	1101684	
ABE-0003519	CDS	csgF	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	1101711	1102127	
ABE-0003528	CDS	csgE	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	1102152	1102541	
ABE-0003530	CDS	csgD	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	1102546	1103196	
ABE-0003534	CDS	csgB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1103951	1104406	
ABE-0003537	CDS	csgA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1104447	1104902	
ABE-0003542	CDS	csgC	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1104961	1105293	
ABE-0003545	CDS	ymdA	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1105414	1105725	
ABE-0003549	CDS	ymdB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1105820	1106353	
ABE-0003551	CDS	clsC	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1106355	1107776	
ABE-0003553	CDS	opgC	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	1107784	1108941	
ABE-0003558	CDS	opgG	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1109335	1110870	
ABE-0003560	CDS	opgH	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1110863	1113406	
ABE-0285424	repeat_region		MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1113417	1113514	
ABE-0003565	CDS	yceK	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1113579	1113806	
ABE-0003567	CDS	msyB	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	1113807	1114181	
ABE-0003572	CDS	mdtG	MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	complement	1	1	1114264	1115490	
ABE-0285425	repeat_region		MG1655	Escherichia coli K-12 MG1655	v3	Chromosome	forward	1	1	1115626	1115652	
